86640, 84842, "the"
52161, 50450, "of"
45590, 45151, "and"
43234, 42383, "to"
29726, 29184, "a"
28343, 27952, "in"
18211, 17976, "that"
15523, 15380, "he"
15159, 14985, "it"
14678, 14500, "was"
13934, 13788, "his"
13341, 13177, "i"
12859, 12630, "is"
12529, 12218, "as"
11224, 11119, "for"
10760, 10676, "with"
9964, 9519, "be"
9937, 9428, "not"
8654, 8549, "had"
8486, 8410, "by"
8337, 8211, "you"
8330, 8244, "at"
7929, 7886, "which"
7852, 7735, "on"
7731, 7702, "but"
7397, 7346, "her"
7289, 7125, "have"
7076, 7035, "this"
6221, 6146, "him"
6072, 6015, "from"
5811, 5767, "she"
5457, 5400, "all"
5452, 5390, "or"
5377, 5334, "we"
5118, 5084, "they"
4889, 4833, "so"
4635, 4576, "are"
4543, 4508, "were"
4408, 4269, "one"
4224, 4184, "who"
4180, 4124, "an"
4055, 4034, "their"
4036, 3972, "my"
3866, 3739, "been"
3815, 3734, "me"
3813, 3775, "if"
3773, 3725, "will"
3749, 3731, "when"
3711, 3666, "would"
3654, 3638, "them"
3504, 3451, "there"
3495, 3375, "no"
3422, 3335, "said"
3023, 2979, "what"
2886, 2850, "more"
2685, 2632, "may"
2673, 2658, "has"
2665, 2592, "do"
2664, 2597, "up"
2624, 2605, "any"
2539, 2473, "out"
2515, 2501, "some"
2481, 2361, "time"
2405, 2329, "man"
2374, 2317, "very"
2306, 2292, "your"
2274, 2260, "upon"
2238, 2213, "our"
2237, 2211, "than"
2193, 2102, "other"
2164, 2146, "such"
2145, 2116, "into"
2140, 2125, "now"
2124, 2097, "only"
2008, 1994, "then"
1977, 1956, "could"
1901, 1876, "should"
1896, 1873, "can"
1887, 1867, "made"
1849, 1821, "its"
1794, 1785, "about"
1785, 1743, "great"
1765, 1748, "us"
1765, 1745, "did"
1740, 1711, "good"
1688, 1677, "after"
1671, 1656, "mr"
1653, 1638, "much"
1637, 1630, "these"
1618, 1585, "see"
1601, 1514, "first"
1595, 1582, "before"
1563, 1538, "most"
1562, 1537, "life"
1558, 1482, "know"
1533, 1525, "those"
1527, 1515, "must"
1516, 1495, "two"
1464, 1429, "like"
1429, 1417, "himself"
1428, 1410, "own"
1410, 1407, "being"
1407, 1388, "how"
1404, 1369, "shall"
1392, 1383, "little"
1333, 1321, "many"
1331, 1320, "where"
1330, 1316, "well"
1312, 1285, "say"
1309, 1298, "men"
1307, 1302, "over"
1301, 1143, "same"
1286, 1265, "still"
1275, 1268, "make"
1274, 1249, "old"
1265, 1263, "even"
1254, 1215, "day"
1241, 1224, "come"
1225, 1205, "never"
1220, 1164, "way"
1212, 1176, "think"
1202, 956, "sign"
1197, 1163, "down"
1195, 1185, "go"
1163, 1127, "house"
1157, 1137, "god"
1139, 1100, "am"
1116, 1114, "though"
1109, 1088, "last"
1107, 1097, "every"
1072, 1064, "might"
1070, 1063, "here"
1058, 1032, "long"
1056, 1046, "also"
1043, 1030, "came"
1041, 1037, "without"
1033, 1019, "take"
1033, 1016, "young"
1030, 1011, "thought"
