4, "his_and_he_head_shook"
4, "you_done_have_to_what"
4, "to_be_good_too_true"
4, "to_be_no_seemed_there"
4, "not_and_going_i'm_to"
4, "first_for_the_the_time"
4, "first_for_since_the_time"
4, "and_a_a_half_year"
4, "front_down_in_of_the"
4, "a_all_he_of_sudden"
4, "of_life_my_rest_the"
4, "rest_for_his_of_the"
4, "had_be_books_may_wherever"
4, "wherever_are_be_books_had"
4, "books_are_had_sold_wherever"
4, "are_ask_books_sold_wherever"
4, "sold_are_ask_books_for"
4, "ask_are_for_grosset_sold"
4, "head_of_the_the_to"
4, "last_four_in_the_years"
4, "same_at_the_time_we"
4, "and_men_the_who_women"
4, "a_asked_definition_for_of"
4, "of_chi_head_the_the"
4, "the_chi_clan_head_of"
4, "to_is_say_that_the"
4, "the_filial_master_piety_said"
4, "to_as_inquired_meaning_the"
4, "the_as_meaning_of_to"
4, "mind_in_of_the_the"
4, "the_called_casts_learn_shadow"
4, "want_be_don't_i_to"
4, "duration_for_of_the_the"
4, "not_did_how_know_she"
4, "not_did_know_she_what"
4, "like_i_know_should_to"
4, "left_of_on_side_the"
4, "of_best_is_one_the"
4, "not_did_he_to_want"
4, "she_now_so_that_was"
4, "you_be_i_to_want"
4, "the_each_of_other_units"
4, "relation_is_of_the_what"
4, "of_relation_the_units_what"
4, "far_as_in_so_the"
4, "to_able_be_do_them"
4, "do_able_all_them_to"
4, "it_accuracy_but_is_more"
4, "is_but_important_it_more"
4, "more_important_is_it_to"
4, "=_=_=_=_and"
4, "×_=_=_cents_s"
4, "=_=_cents_s_×"
4, "cents_=_=_nickels_×"
4, "buy_can_loaves_small_you"
4, "small_buy_can_loaves_of"
4, "loaves_bread_buy_of_small"
4, "cent_balls_can_how_many"
4, "balls_can_cent_many_you"
4, "can_balls_buy_cent_you"
4, "you_balls_buy_can_with"
4, "buy_can_cents_with_you"
4, "the_column_in_ones_the"
4, "the_column_in_tens_the"
4, "the_over_s_the_write"
4, "over_in_the_the_write"
4, "the_in_over_the_the"
4, "many_how_s_there_think"
4, "s_are_how_many_there"
4, "there_are_in_many_s"
4, "are_in_is_s_there"
4, "in_are_is_right_there"
4, "the_multiply_of_over_write"
4, "of_by_multiply_over_the"
4, "decimal_in_of_point_the"
4, "division_decimals_in_point_with"
4, "of_decimal_placing_the_the"
4, "c_=_a_b_d"
4, "be_it_noted_should_that"
4, "of_an_each_inch_tenth"
4, "books_first_of_the_two"
4, "books_first_of_text_two"
4, "of_books_e_text_two"
4, "a_a_a_b_g"
4, "g_a_a_b_l"
4, "responded_a_b_by_to"
4, "knowledge_and_arithmetical_of_skill"
4, "devoted_arithmetic_of_time_to"
4, "average_in_pupil_than_the"
4, "of_group_successive_tenths_the"
4, "the_group_of_tenths_when"
4, "group_of_r_the_when"
4, "when_=_group_r_the"
4, "th_d_th_th_th"
4, "th_d_d_th_th"
4, "d_d_st_th_th"
4, "educational_journal_of_psychology_vol"
4, "me_bread_bread_give_some"
4, "streets_bread_for_in_the"
4, "aside_servant_the_the_to"
4, "the_and_author_of_permission"
4, "four_a_barrel_hundred_measly"
4, "to_git_got_i_the"
4, "of_captain_gate_the_the"
4, "of_head_table_the_the"
4, "of_heart_is_lonely_the"
4, "heart_is_lonely_of_withered"
4, "is_away_heart_of_withered"
4, "oneact_and_holt_other_plays"
4, "no_into_land_man's_out"
4, "seem_did_mind_not_to"
4, "life_for_me_of_the"
4, "to_go_home_i_want"
4, "that_believe_of_part_that"
4, "few_a_of_within_yards"
4, "who_a_been_has_soldier"
4, "back_at_of_the_the"
4, "two_of_one_or_the"
4, "a_fraction_fraction_of_of"
4, "fraction_a_a_of_of"
4, "rod_hot_is_pulling_us"
4, "want_i_know_to_what"
4, "of_curtain_other_side_the"
4, "go_and_got_see_to"
4, "she_as_concerned_far_was"
4, "to_end_end_from_of"
4, "edge_at_of_the_the"
4, "moment_a_and_for_then"
4, "close_her_him_to_up"
4, "to_and_close_him_up"
4, "free_gold_mining_of_the"
4, "sort_as_has_same_the"
4, "dollars_gold_in_thousand_twenty"
4, "insect_emerges_in_perfect_the"
4, "found_be_great_in_may"
4, "whole_during_of_the_the"
4, "of_surface_the_the_water"
4, "once_at_be_by_distinguished"
4, "iv_a_fig_ns_plate"
4, "a_a_fig_is_larva"
4, "insect_appears_in_perfect_the"
4, "a_b_fig_larva_v"
4, "month_a_in_or_six"
4, "or_a_month_six_weeks'"
4, "six_month_or_time_weeks'"
4, "fig_a_feeds_larva_the"
4, "fig_a_larva_plate_xii"
3, "beyond_bed_door_the_the"
3, "moon_dead_is_the_when"
3, "wide_and_man_patient_with"
3, "and_eyes_patient_wide_with"
3, "the_'this_is_of_song"
3, "song_is_of_the_the"
3, "it_a_as_though_were"
3, "cows_a_and_bulls_thousand"
3, "ran_blood_down_his_the"
3, "the_flesh_for_that_waiting"
3, "flesh_dies_for_that_the"
3, "foot_a_at_of_the"
3, "think_do_it_of_you"
3, "know_do_he_what_you"
3, "not_do_i_know_the"
3, "the_and_first_for_time"
3, "the_among_glaciers_green's_selkirk"
3, "be_it_noticed_that_will"
3, "summit_from_of_the_the"
3, "good_fortune_had_the_to"
3, "monarch_of_of_the_the"
3, "g_and_jr_vaux_vaux"
3, "of_bow_the_the_valley"
3, "foot_mount_of_the_to"
3, "exception_a_of_the_with"
3, "to_a_be_have_would"
3, "end_from_of_the_the"
3, "course_a_in_of_the"
3, "the_but_hand_on_other"
3, "c_falls_lett_r_w"
3, "canadian_and_in_rockies_the"
3, "as_as_eye_far_the"
3, "summit_of_the_the_to"
3, "the_of_summit_to_way"
3, "range_main_of_the_the"
3, "percentage_a_large_of_the"
3, "natural_in_most_the_thing"
3, "thing_in_most_natural_the"
3, "way_on_the_their_to"
3, "of_athabaska_the_the_valley"
3, "hour_an_for_or_two"
3, "the_and_at_end_of"
3, "of_berg_lake_shores_the"
3, "side_either_of_on_the"
3, "to_anything_do_have_with"
3, "end_at_it_of_the"
3, "of_church_little_nikolas_st"
3, "right_of_on_the_the"
3, "in_room_the_the_which"
3, "meeting_franz_my_of_with"
3, "spell_of_the_the_under"
3, "not_easy_it_to_was"
3, "quarter_a_about_an_of"
3, "your_account_meeting_of_with"
3, "of_discovery_murderer_the_the"
3, "time_at_of_the_the"
3, "the_house_in_lonely_murder"
3, "in_no_one_the_world"
3, "was_judge_obliged_the_to"
3, "to_as_from_time_time"
3, "same_at_i_the_time"
3, "a_for_long_me_time"
3, "professor_he_herr_said_you"
3, "bottom_all_at_of_the"
3, "and_burgomaster_captain_the_the"
3, "of_company_rest_the_the"
3, "no_of_there_trace_was"
3, "have_a_been_it_must"
3, "sake_a_for_of_the"
3, "the_is_of_people_voice"
3, "in_cave_grove_the_the"
3, "the_cave_grove_in_of"
3, "grove_in_of_the_the"
3, "of_grove_rusina_the_the"
3, "house_lonely_on_that_the"
3, "last_during_few_the_weeks"
3, "the_and_flat_ground_on"
3, "of_judge_the_the_voice"
3, "risk_at_his_of_the"
3, "day_of_on_the_the"
3, "nothing_of_say_the_to"
3, "service_blue_diagnosis_of_the"
3, "blame_can't_for_i_you"
3, "the_in_physician_red_service"
3, "deep_a_and_breath_took"
3, "nor_less_more_nothing_than"
3, "important_is_more_than_the"
3, "and_collar_cuff_of_the"
3, "i_don't_head_his_know"
3, "what_do_don't_know_to"
3, "back_his_in_of_the"
3, "right_all_be_he_said"
3, "hands_in_of_the_the"
3, "house_of_of_sinsin_the"
3, "as_at_he_him_if"
3, "of_arm_crook_his_the"
3, "you_by_do_mean_what"
3, "don't_and_i_to_want"
3, "of_back_his_mind_the"
3, "same_and_at_the_time"
3, "q_l_m_of_the"
3, "you_do_say_to_what"
3, "shruggin'_he_his_says_shoulders"
3, "of_a_fact_i_matter"
3, "have_seen_should_the_you"
3, "good_for_his_of_the"
3, "know_don't_i_i_that"
3, "and_a_fifty_hundred_thousand"
3, "i_he_i_says_suppose"
3, "try_be_don't_she_to"
3, "good_a_deal_of_was"
3, "a_case_it_of_was"
3, "it_and_comes_to_when"
3, "half_of_other_the_the"
3, "be_going_of_one_to"
3, "early_in_of_stages_the"
3, "i_course_had_of_to"
3, "can_do_is_thing_you"
3, "do_can_is_to_you"
3, "us_keep_of_out_to"
3, "and_door_holds_it_the"
3, "back_of_on_the_the"
3, "rest_for_my_of_the"
3, "to_and_do_else_nothing"
3, "it_and_over_talk_with"
3, "you_do_make_of_what"
3, "shrug_a_her_of_with"
3, "as_can_far_i_so"
3, "on_broad_face_grin_his"
3, "of_our_state_the_union"
3, "a_is_it_myth_that"
3, "myth_a_is_that_we"
3, "that_a_must_myth_we"
3, "support_of_the_the_with"
3, "sign_agreement_i_no_will"
3, "the_interests_of_states_united"
3, "states_america_of_the_united"
3, "united_and_in_states_the"
3, "past_four_of_the_years"
3, "security_social_system_the_was"
3, "next_five_over_the_years"
3, "four_last_the_we_years"
3, "states_continues_the_to_united"
3, "last_four_over_the_years"
3, "same_as_at_the_time"
3, "result_a_as_of_these"
3, "the_congress_i_new_urge"
3, "administration_and_new_the_the"
3, "of_administration_beginning_my_the"
3, "social_of_security_system_the"
3, "work_of_of_the_the"
3, "my_hope_is_it_that"
3, "four_past_the_we_years"
3, "same_a_at_the_time"
3, "face_in_of_the_the"
3, "little_doubt_is_that_there"
3, "form_another_in_one_or"
3, "thing_be_first_the_to"
3, "piety_filial_master_of_the"
3, "meaning_of_the_to_true"
3, "of_goodness_meaning_the_true"
3, "true_goodness_meaning_of_the"
3, "goodness_master_of_the_true"
3, "been_able_have_not_to"
3, "the_and_closed_door_she"
3, "be_able_to_won't_you"
3, "matter_a_as_course_of"
3, "of_city_governor_his_the"
3, "his_city_governor_of_the"
3, "of_and_king_the_upper"
3, "find_an_arguer_if_thou"
3, "an_arguer_find_talking_thou"
3, "be_a_if_leader_thou"
3, "beginning_at_of_the_the"
3, "in_of_one_she_was"
3, "lady_and_joseph_webling_were"
3, "afraid_him_of_she_was"
3, "to_do_going_with_you"
3, "out_him_it_keep_of"
3, "the_and_arm_by_her"
3, "not_did_i_it_know"
3, "be_best_it_to_would"
3, "they_as_been_had_if"
3, "not_did_finish_he_his"
3, "finish_did_his_not_sentence"
3, "same_in_that_the_way"
3, "had_before_she_time_to"
3, "not_did_he_how_know"
3, "not_did_he_her_see"
3, "to_do_nothing_whatever_with"
3, "and_and_on_on_sail"
3, "on_and_and_on_on"
3, "her_and_hand_out_put"
3, "that_had_remembered_she_she"
3, "an_intelligent_interest_take_to"
3, "intelligent_an_in_interest_take"
3, "you_said_to_wanted_you"
3, "i_go_i_shall_think"
3, "in_had_to_tried_vain"
3, "be_anything_ashamed_of_to"
3, "more_a_hardly_than_was"
3, "back_go_the_to_to"
3, "something_about_her_there_was"
3, "sake_for_of_the_the"
3, "or_a_a_man_woman"
3, "not_did_she_to_want"
3, "happen_him_to_what_would"
3, "the_in_thing_to_world"
3, "was_air_full_of_the"
3, "it_a_as_if_were"
3, "if_as_it_it_were"
3, "take_at_it_least_would"
3, "as_as_could_she_soon"
3, "want_and_i_to_you"
3, "out_and_in_of_the"
3, "did_and_know_not_she"
3, "to_go_the_to_trenches"
3, "of_a_meaning_number_the"
3, "fifty_first_of_pages_the"
3, "rate_at_of_the_yards"
3, "of_for_rate_the_yards"
3, "yards_$_for_of_rate"
3, "found_be_in_may_the"
3, "difference_how_much_there_was"
3, "was_between_difference_much_there"
3, "top_a_of_on_the"
3, "the_elementary_in_pupils_school"
3, "not_is_it_safe_to"
3, "meanings_numbers_of_of_the"
3, "the_knowledge_meanings_of_of"
3, "the_answers_find_to_to"
3, "be_able_expected_to_to"
3, "accuracy_and_but_it_speed"
3, "but_accuracy_and_is_it"
3, "expected_are_be_not_to"
3, "in_ft_ft_in_in"
3, "sec_hr_min_min_sec"
3, "to_ability_multiply_the_with"
3, "subtraction_and_division_of_the"
3, "and_=_and_and_are"
3, "and_=_and_are_are"
3, "and_=_=_=_and"
3, "need_each_if_they_will"
3, "point_decimal_division_in_the"
3, "in_decimal_division_point_with"
3, "bonds_be_of_the_to"
3, "to_be_bonds_formed_the"
3, "the_first_for_in_place"
3, "a_be_case_of_to"
3, "multiply_a_number_when_you"
3, "a_by_multiply_number_you"
3, "divide_a_number_when_you"
3, "a_by_divide_number_you"
3, "be_between_formed_not_should"
3, "the_language_of_of_part"
3, "language_arithmetic_of_of_the"
3, "as_as_is_it_soon"
3, "of_bonds_formation_the_to"
3, "much_as_on_practice_times"
3, "i_and_books_ii_repute"
3, "of_of_point_the_view"
3, "formation_bonds_of_of_order"
3, "tables_for_of_s_the"
3, "like_admirable_and_are_the"
3, "an_along_inch_of_tenth"
