116977, 113298, "the"
69752, 65797, "of"
52836, 51663, "and"
52047, 50776, "to"
33118, 32335, "in"
30399, 29838, "a"
21509, 21078, "that"
16831, 16479, "i"
15476, 15207, "it"
14979, 14660, "was"
14173, 13965, "with"
13774, 13469, "is"
13621, 13374, "which"
13599, 13144, "as"
12633, 12414, "he"
12611, 12382, "for"
12536, 12386, "his"
12353, 11824, "be"
12333, 12088, "by"
10710, 10163, "not"
10344, 10250, "this"
10272, 10047, "on"
9385, 9202, "they"
9242, 9071, "from"
9214, 9073, "at"
9082, 8909, "had"
8961, 8737, "we"
8406, 8187, "have"
8192, 8116, "but"
7757, 7678, "their"
7367, 7215, "or"
7269, 7101, "my"
7139, 7004, "all"
7106, 6952, "were"
6763, 6635, "are"
6535, 6496, "her"
6328, 6202, "them"
5975, 5859, "you"
5615, 5449, "him"
5280, 5208, "our"
5181, 5116, "so"
5134, 4975, "me"
5088, 5013, "who"
4955, 4808, "one"
4801, 4627, "been"
4477, 4387, "an"
4428, 4381, "when"
4392, 4232, "no"
4145, 4095, "would"
4041, 3942, "will"
3728, 3684, "some"
3696, 3679, "she"
3545, 3507, "if"
3536, 3468, "any"
3505, 3489, "these"
3299, 3241, "more"
3229, 3175, "there"
3191, 3135, "may"
3187, 3132, "what"
3094, 3045, "us"
3056, 2824, "time"
3045, 2952, "very"
2984, 2872, "other"
2880, 2855, "has"
2854, 2823, "upon"
2739, 2687, "those"
2696, 2569, "great"
2666, 2616, "could"
2631, 2585, "your"
2625, 2569, "into"
2580, 2532, "than"
2564, 2493, "should"
2508, 2486, "its"
2467, 2415, "made"
2461, 2419, "being"
2437, 2410, "such"
2375, 2280, "said"
2300, 2274, "two"
2296, 2262, "only"
2295, 2277, "then"
2238, 2160, "shall"
2219, 2169, "now"
2193, 2139, "out"
2167, 2110, "man"
2123, 2076, "much"
2112, 2050, "up"
2108, 2067, "after"
1999, 1979, "every"
1982, 1867, "first"
1967, 1727, "same"
1939, 1910, "many"
1887, 1843, "do"
1846, 1818, "before"
1788, 1649, "king"
1776, 1751, "most"
1768, 1749, "about"
1766, 1739, "can"
1732, 1631, "de"
1730, 1706, "must"
1722, 1704, "where"
1715, 1679, "men"
1679, 1652, "did"
1661, 1617, "well"
1651, 1565, "good"
1638, 1573, "day"
1634, 1599, "own"
1633, 1532, "god"
1631, 1599, "might"
1578, 1533, "place"
1570, 1298, "part"
1492, 1446, "found"
1452, 1413, "see"
1449, 1392, "came"
1448, 1413, "also"
1443, 1426, "yet"
1442, 1429, "without"
1428, 1425, "having"
1424, 1376, "queen"
1408, 1397, "little"
1408, 1368, "thy"
1406, 1385, "make"
1388, 1338, "people"
1371, 1354, "never"
1345, 1337, "like"
1307, 1282, "whom"
1307, 1282, "under"
1293, 1270, "long"
1270, 1252, "himself"
1256, 784, "th"
1249, 1226, "how"
1172, 1160, "here"
1150, 1134, "even"
1139, 1117, "three"
1122, 1121, "though"
1120, 1053, "new"
1109, 1082, "life"
1101, 1082, "take"
1094, 1084, "each"
1086, 1075, "while"
1086, 1069, "through"
1077, 1044, "went"
1067, 1034, "go"
1059, 1009, "come"
1053, 1017, "thou"
1041, 1026, "both"
1035, 975, "down"
1032, 1002, "give"
1021, 990, "country"
1019, 971, "way"
1010, 930, "lord"
