76772, 66916, "the"
50646, 43133, "of"
48320, 42862, "and"
34413, 30743, "to"
25605, 22169, "in"
22880, 19536, "a"
15329, 13786, "it"
14589, 12854, "that"
12319, 10665, "is"
11576, 9909, "with"
11560, 10200, "as"
10262, 9321, "be"
10019, 8167, "his"
9777, 8713, "for"
8886, 7939, "or"
8731, 7339, "not"
8197, 7128, "i"
7936, 7038, "which"
7929, 7040, "by"
7691, 7156, "they"
7478, 6475, "he"
7402, 6457, "but"
7129, 6242, "this"
7064, 6358, "was"
6925, 6015, "their"
6512, 6151, "them"
6401, 5664, "all"
5810, 5168, "so"
5780, 5145, "are"
5624, 4920, "at"
5510, 4640, "from"
5400, 4712, "have"
5295, 4736, "you"
4725, 3822, "my"
4598, 3730, "on"
4017, 3979, "y^e"
3914, 3266, "an"
3884, 3449, "had"
3747, 3381, "him"
3519, 3219, "if"
3445, 3209, "were"
3442, 3113, "will"
3367, 2915, "one"
3328, 2537, "her"
3317, 2882, "we"
3275, 2899, "may"
3267, 2588, "our"
3236, 2797, "more"
3211, 2967, "then"
3108, 2759, "some"
3077, 2679, "when"
3069, 2494, "no"
3031, 2465, "your"
2928, 2201, "thy"
2725, 2446, "upon"
2724, 2317, "into"
2644, 2265, "such"
2640, 2465, "any"
2630, 2439, "other"
2563, 2206, "what"
2524, 2176, "who"
2481, 2150, "me"
2373, 2089, "shall"
2353, 2125, "there"
2338, 1993, "would"
2261, 1917, "those"
2236, 2153, "being"
2228, 1812, "like"
2178, 1969, "out"
2176, 1902, "great"
2144, 1918, "much"
2142, 1925, "these"
2117, 1872, "made"
2021, 1749, "should"
1983, 1591, "thou"
1977, 1742, "good"
1970, 1683, "make"
1951, 1601, "than"
1932, 1739, "two"
1905, 1732, "very"
1887, 1654, "time"
1869, 1487, "did"
1866, 1624, "do"
1787, 1533, "first"
1782, 1581, "yet"
1779, 1565, "up"
1760, 1526, "been"
1743, 1653, "god"
1674, 1414, "must"
1643, 1461, "us"
1631, 1403, "well"
1631, 1512, "before"
1614, 1408, "same"
1609, 1520, "after"
1598, 1383, "now"
1590, 1517, "also"
1550, 1441, "many"
1516, 1348, "take"
1496, 1225, "can"
1471, 1344, "put"
1441, 1242, "most"
1441, 1336, "hath"
1425, 1134, "she"
1392, 1246, "both"
1369, 1165, "each"
1367, 1208, "only"
1327, 1200, "said"
1322, 1143, "where"
1284, 1095, "let"
1275, 1050, "king"
1258, 1150, "little"
1257, 1157, "water"
1241, 1033, "could"
1234, 1067, "might"
1233, 1006, "nor"
1224, 1099, "three"
1216, 1119, "about"
1190, 1042, "how"
1175, 978, "own"
1160, 1040, "men"
1135, 859, "has"
1120, 982, "see"
1120, 993, "order"
1113, 915, "thee"
1103, 1038, "place"
1102, 890, "part"
1097, 856, "half"
1092, 927, "man"
1083, 816, "love"
1078, 885, "though"
1059, 933, "long"
1042, 952, "lord"
1028, 884, "here"
997, 910, "things"
993, 883, "its"
992, 918, "come"
989, 854, "till"
954, 859, "way"
953, 856, "set"
916, 723, "world"
914, 804, "day"
903, 729, "too"
885, 786, "give"
881, 809, "against"
874, 803, "without"
873, 785, "every"
853, 795, "taken"
827, 706, "heart"
826, 732, "c"
823, 752, "came"
821, 757, "leaves"
812, 794, "whitelocke"
809, 700, "thus"
808, 668, "life"
806, 680, "know"
802, 695, "under"
782, 674, "body"
773, 672, "never"
773, 682, "use"
770, 655, "rest"
754, 592, "whose"
747, 628, "whom"
747, 688, "small"
744, 688, "others"
739, 684, "away"
724, 540, "th'"
718, 629, "doth"
714, 617, "parts"
710, 649, "another"
708, 553, "old"
706, 665, "over"
703, 649, "white"
701, 463, "death"
690, 655, "because"
688, 570, "through"
687, 516, "end"
683, 629, "reason"
683, 594, "say"
675, 613, "done"
667, 560, "best"
664, 583, "better"
659, 543, "still"
657, 553, "flowers"
654, 583, "four"
652, 555, "unto"
649, 560, "earth"
642, 540, "last"
639, 523, "hand"
630, 567, "down"
629, 517, "new"
623, 538, "whole"
618, 495, "name"
616, 530, "himself"
612, 492, "less"
610, 531, "found"
606, 572, "either"
606, 492, "soul"
602, 510, "thought"
600, 486, "honour"
591, 485, "think"
588, 516, "within"
586, 502, "full"
586, 523, "above"
586, 480, "heaven"
583, 532, "cause"
581, 509, "queen"
580, 561, "having"
580, 482, "head"
580, 547, "together"
579, 549, "people"
577, 564, "helps"
576, 485, "st"
575, 509, "boil"
574, 515, "thing"
572, 507, "am"
566, 497, "again"
566, 501, "off"
565, 503, "ever"
565, 489, "while"
556, 388, "does"
556, 509, "used"
556, 417, "according"
552, 484, "cannot"
547, 488, "sovereign"
544, 513, "therefore"
543, 457, "blood"
541, 477, "cold"
534, 453, "light"
532, 446, "high"
529, 470, "nothing"
527, 494, "given"
524, 420, "art"
522, 473, "work"
522, 408, "sun"
521, 450, "find"
513, 433, "since"
513, 400, "eyes"
512, 510, "m^r"
507, 483, "called"
506, 472, "sent"
505, 451, "present"
505, 443, "hot"
503, 421, "fire"
501, 413, "power"
500, 434, "next"
500, 425, "wine"
499, 452, "england"
493, 238, "virtues"
492, 423, "prince"
485, 453, "help"
484, 402, "nature"
482, 417, "house"
480, 433, "juice"
476, 422, "year"
474, 401, "side"
474, 438, "between"
472, 402, "far"
472, 385, "sir"
472, 416, "church"
471, 409, "true"
469, 356, "once"
469, 394, "years"
464, 383, "right"
462, 417, "themselves"
460, 422, "go"
459, 344, "mr"
458, 418, "keep"
456, 375, "hope"
455, 303, "fair"
454, 373, "herb"
453, 395, "left"
452, 393, "sea"
450, 412, "times"
449, 397, "enough"
434, 434, "y^t"
433, 335, "earl"
433, 418, "thereof"
429, 372, "rather"
428, 368, "even"
428, 359, "arms"
424, 370, "english"
423, 399, "brought"
422, 382, "among"
421, 361, "word"
421, 396, "de"
420, 340, "second"
420, 386, "days"
416, 314, "dry"
415, 288, "age"
412, 348, "state"
412, 392, "roots"
409, 362, "gave"
408, 365, "greater"
407, 370, "least"
406, 375, "near"
405, 374, "manner"
404, 308, "known"
403, 381, "green"
402, 330, "words"
401, 305, "'tis"
401, 352, "heat"
397, 360, "forth"
396, 378, "christ"
391, 311, "why"
386, 312, "pains"
385, 328, "few"
385, 326, "ounce"
380, 316, "hands"
380, 320, "stand"
376, 324, "john"
376, 341, "places"
372, 346, "red"
372, 345, "root"
371, 342, "six"
370, 320, "duke"
368, 293, "course"
368, 360, "knights"
366, 335, "neither"
366, 332, "hear"
366, 323, "none"
365, 350, "boiled"
364, 310, "glory"
364, 306, "seed"
361, 289, "kind"
358, 342, "former"
358, 298, "makes"
358, 324, "large"
358, 324, "drams"
358, 358, "ther"
356, 299, "court"
355, 307, "night"
353, 230, "friend"
352, 336, "round"
352, 316, "means"
351, 299, "fit"
350, 289, "just"
350, 305, "common"
350, 307, "fall"
350, 344, "ounces"
348, 325, "matter"
347, 313, "leave"
347, 310, "wind"
347, 285, "joy"
345, 314, "self"
343, 316, "o"
341, 288, "pound"
340, 282, "black"
340, 316, "honey"
339, 311, "several"
338, 263, "thoughts"
337, 321, "garter"
333, 278, "held"
332, 294, "stone"
331, 283, "changed"
331, 297, "five"
330, 238, "seems"
330, 277, "force"
330, 305, "majesty"
327, 286, "peace"
326, 278, "soon"
325, 258, "live"
325, 272, "son"
325, 263, "feast"
324, 305, "ship"
323, 224, "sense"
322, 270, "back"
321, 275, "else"
320, 296, "colour"
320, 309, "company"
320, 320, "selfe"
319, 301, "whether"
319, 298, "lay"
318, 269, "truth"
318, 301, "desire"
317, 296, "sometimes"
313, 276, "case"
313, 301, "persons"
312, 247, "fear"
312, 266, "powder"
310, 269, "took"
310, 246, "face"
310, 272, "stomach"
308, 277, "oil"
308, 255, "mind"
308, 294, "went"
307, 268, "call"
305, 278, "ought"
305, 271, "land"
305, 279, "sugar"
303, 274, "often"
303, 270, "air"
303, 263, "sweet"
303, 268, "gold"
303, 226, "dram"
302, 282, "knight"
300, 255, "third"
300, 287, "letters"
300, 278, "hard"
297, 262, "heard"
297, 294, "doe"
296, 279, "ground"
286, 250, "saw"
286, 265, "bring"
286, 224, "th"
285, 262, "cut"
285, 223, "book"
284, 234, "return"
284, 269, "seeds"
283, 269, "somewhat"
283, 229, "grows"
283, 254, "number"
282, 230, "dead"
282, 276, "towards"
282, 250, "care"
279, 257, "morning"
279, 249, "hour"
277, 231, "almost"
277, 250, "drink"
275, 223, "want"
274, 186, "l"
272, 246, "country"
271, 202, "mine"
271, 244, "always"
271, 264, "knightscompanions"
270, 238, "close"
270, 251, "strong"
270, 234, "tell"
268, 246, "person"
268, 203, "perhaps"
268, 264, "viz"
267, 251, "wherein"
267, 236, "kept"
266, 226, "clear"
265, 242, "pounds"
264, 177, "lady"
263, 239, "further"
263, 262, "likewise"
262, 237, "decoction"
261, 223, "father"
260, 240, "henry"
260, 230, "george"
259, 228, "sort"
258, 167, "beauty"
258, 244, "laid"
257, 244, "afterwards"
257, 231, "grow"
257, 217, "chapter"
256, 197, "form"
256, 204, "read"
256, 201, "noble"
256, 217, "faith"
256, 227, "applied"
254, 230, "d"
253, 230, "pass"
253, 216, "bear"
252, 204, "need"
252, 219, "certain"
252, 249, "divers"
252, 238, "ready"
251, 210, "lost"
250, 187, "charles"
250, 225, "children"
249, 226, "fresh"
248, 221, "holy"
246, 198, "poor"
246, 224, "cast"
246, 235, "liquor"
245, 205, "seen"
