78387, 76904, "the"
46618, 45016, "of"
33777, 33424, "and"
27474, 27046, "to"
25283, 24974, "a"
21634, 21400, "in"
11793, 11707, "was"
11266, 11171, "that"
10561, 10519, "he"
9825, 9768, "it"
9187, 9078, "is"
9021, 8956, "his"
7569, 7454, "as"
7159, 7125, "with"
7157, 7101, "for"
6510, 6458, "had"
5964, 5902, "by"
5805, 5743, "on"
5648, 5600, "at"
5425, 5265, "not"
5241, 5238, "but"
5113, 4945, "be"
4967, 4943, "her"
4799, 4781, "which"
4681, 4654, "i"
4674, 4652, "this"
4459, 4439, "they"
4364, 4328, "from"
4228, 4206, "she"
4225, 4131, "have"
4159, 4138, "were"
3996, 3944, "you"
3973, 3940, "or"
3842, 3815, "are"
3521, 3434, "one"
3403, 3395, "all"
3398, 3389, "their"
3331, 3291, "an"
3049, 3033, "him"
3016, 2974, "we"
2918, 2899, "there"
2844, 2750, "no"
2738, 2689, "been"
2660, 2651, "who"
2495, 2472, "so"
2347, 2339, "would"
2308, 2302, "its"
2220, 2213, "them"
2207, 2174, "more"
2140, 2139, "when"
2124, 2090, "great"
2117, 2108, "has"
2032, 2014, "into"
2011, 1998, "if"
1993, 1929, "said"
1888, 1871, "out"
1837, 1814, "up"
1753, 1742, "will"
1742, 1736, "these"
1715, 1686, "some"
1678, 1572, "time"
1589, 1562, "very"
1555, 1540, "only"
1548, 1527, "man"
1543, 1528, "like"
1539, 1522, "than"
1524, 1518, "then"
1466, 1450, "what"
1463, 1443, "any"
1458, 1433, "little"
1458, 1366, "other"
1443, 1442, "upon"
1442, 1422, "new"
1393, 1389, "now"
1386, 1323, "first"
1349, 1344, "over"
1345, 1329, "do"
1339, 1329, "could"
1335, 1323, "made"
1326, 1317, "such"
1325, 1310, "two"
1323, 1316, "men"
1277, 1226, "life"
1273, 1270, "about"
1268, 1260, "did"
1258, 1248, "me"
1192, 1185, "our"
1181, 1160, "may"
1138, 1134, "before"
1129, 1123, "after"
1118, 1071, "world"
1081, 1059, "most"
1066, 1062, "see"
1061, 1041, "people"
1059, 1050, "can"
1058, 1054, "my"
1049, 1040, "much"
1038, 1031, "old"
992, 988, "still"
963, 872, "day"
958, 955, "many"
949, 938, "must"
937, 920, "years"
936, 933, "even"
930, 927, "us"
924, 922, "those"
914, 891, "know"
914, 885, "also"
908, 894, "under"
906, 901, "came"
887, 879, "should"
878, 874, "where"
876, 861, "down"
873, 850, "long"
857, 851, "through"
856, 811, "way"
846, 723, "states"
837, 782, "de"
823, 820, "your"
815, 809, "how"
815, 814, "while"
802, 793, "come"
789, 784, "good"
789, 778, "never"
787, 781, "mr"
784, 772, "go"
768, 737, "found"
765, 724, "same"
756, 753, "make"
754, 723, "last"
743, 735, "himself"
742, 734, "here"
732, 730, "every"
716, 703, "back"
712, 709, "own"
711, 556, "part"
704, 699, "too"
694, 459, "united"
689, 685, "between"
685, 680, "away"
684, 661, "far"
666, 663, "again"
666, 663, "against"
665, 662, "just"
665, 655, "work"
664, 656, "went"
660, 658, "being"
646, 633, "eyes"
646, 634, "well"
645, 625, "place"
643, 599, "history"
643, 629, "war"
617, 604, "few"
606, 599, "thought"
602, 596, "take"
600, 598, "without"
595, 592, "another"
577, 565, "right"
574, 539, "days"
571, 555, "power"
568, 552, "god"
566, 549, "hand"
558, 540, "city"
557, 552, "young"
549, 542, "might"
548, 545, "yet"
543, 542, "things"
541, 540, "each"
540, 522, "king"
537, 535, "three"
535, 528, "say"
535, 531, "because"
532, 529, "called"
532, 530, "human"
528, 518, "state"
523, 522, "began"
520, 491, "house"
517, 514, "woman"
514, 513, "among"
509, 506, "once"
501, 493, "think"
496, 494, "off"
493, 489, "mind"
486, 474, "government"
485, 483, "though"
483, 475, "century"
480, 480, "find"
477, 475, "took"
476, 448, "going"
474, 444, "face"
474, 472, "give"
472, 457, "tell"
470, 463, "ever"
470, 465, "american"
467, 466, "until"
465, 428, "already"
464, 450, "death"
463, 331, "end"
462, 456, "left"
455, 435, "story"
455, 450, "later"
454, 451, "less"
451, 450, "became"
449, 444, "love"
445, 426, "head"
444, 434, "small"
443, 440, "set"
439, 428, "nothing"
437, 374, "side"
436, 434, "seemed"
435, 424, "order"
434, 409, "early"
431, 429, "looked"
431, 417, "la"
429, 425, "england"
427, 426, "however"
425, 423, "put"
424, 424, "room"
424, 413, "shall"
424, 414, "year"
424, 420, "europe"
419, 411, "best"
415, 413, "home"
415, 409, "whole"
415, 412, "both"
415, 415, "almost"
414, 413, "always"
412, 397, "light"
411, 410, "get"
410, 398, "want"
410, 393, "common"
403, 394, "country"
401, 401, "saw"
397, 395, "mother"
397, 388, "empire"
396, 383, "hundred"
395, 394, "blue"
393, 379, "told"
393, 391, "during"
392, 368, "name"
391, 389, "does"
390, 389, "general"
389, 383, "given"
388, 378, "idea"
386, 384, "certain"
381, 378, "known"
379, 377, "taken"
377, 377, "whom"
375, 373, "better"
375, 306, "half"
375, 365, "thing"
375, 348, "age"
372, 352, "matter"
372, 368, "father"
372, 372, "nor"
371, 368, "turned"
368, 345, "form"
368, 357, "number"
365, 364, "france"
363, 362, "times"
362, 359, "boy"
360, 347, "large"
359, 358, "gave"
359, 358, "themselves"
358, 355, "women"
356, 347, "period"
355, 351, "let"
355, 353, "soon"
354, 351, "brought"
354, 346, "moment"
354, 348, "seen"
354, 350, "land"
353, 349, "am"
349, 346, "held"
347, 317, "hands"
347, 346, "become"
344, 343, "money"
