111153, 107073, "the"
79571, 73844, "of"
64451, 62937, "and"
55575, 54212, "to"
38511, 37376, "in"
36508, 35519, "a"
31070, 30396, "that"
30403, 29155, "is"
25958, 25308, "it"
20448, 20036, "he"
19739, 19338, "his"
19275, 18300, "not"
19053, 18328, "as"
17990, 17296, "be"
14505, 14293, "for"
13800, 13639, "but"
12999, 12853, "by"
12428, 12137, "i"
12142, 11972, "with"
11986, 11773, "which"
11958, 11354, "god"
11630, 11497, "this"
11239, 11052, "was"
11111, 10932, "they"
10422, 10231, "all"
10345, 10101, "are"
9922, 9735, "we"
9772, 9592, "so"
9409, 9149, "have"
9232, 9028, "him"
8555, 8461, "them"
8466, 8356, "or"
8445, 8296, "from"
8057, 7956, "their"
7465, 7348, "you"
6807, 6682, "if"
6792, 6668, "had"
6774, 6680, "our"
6354, 6264, "at"
5960, 5799, "an"
5883, 5635, "one"
5785, 5519, "no"
5653, 5479, "will"
5570, 5377, "there"
5463, 5364, "us"
5423, 5254, "were"
5251, 5159, "more"
5028, 4979, "when"
5028, 4880, "man"
4985, 4914, "upon"
4946, 4845, "what"
4844, 4771, "on"
4816, 4711, "would"
4795, 4732, "who"
4375, 4239, "may"
4295, 4232, "than"
3982, 3931, "such"
3932, 3874, "any"
3931, 3862, "my"
3880, 3838, "some"
3817, 3713, "hath"
3776, 3676, "do"
3648, 3596, "men"
3513, 3429, "can"
3439, 3338, "out"
3373, 3345, "her"
3372, 3234, "things"
3355, 3278, "me"
3349, 3279, "other"
3344, 3287, "only"
3332, 3177, "own"
3261, 3208, "being"
3189, 3116, "should"
3153, 3119, "those"
3113, 3047, "shall"
3079, 3049, "yet"
3018, 2958, "into"
3011, 2983, "then"
2861, 2825, "your"
2855, 2749, "been"
2824, 2733, "much"
2816, 2802, "these"
2792, 2500, "world"
2750, 2661, "great"
2683, 2571, "good"
2678, 2616, "made"
2643, 2580, "up"
2558, 2321, "nature"
2541, 2520, "she"
2506, 2445, "himself"
2503, 2463, "make"
2500, 2471, "must"
2491, 2286, "power"
2486, 2372, "christ"
2484, 2462, "without"
2443, 2429, "now"
2402, 2304, "most"
2392, 2366, "how"
2387, 2320, "could"
2383, 2274, "first"
2369, 2329, "because"
2364, 2323, "did"
2362, 2331, "before"
2359, 2245, "time"
2270, 2223, "very"
2224, 2202, "many"
2106, 2014, "well"
2073, 1959, "said"
2059, 2044, "though"
2058, 2001, "sin"
1992, 1906, "nothing"
1988, 1961, "cannot"
1959, 1816, "same"
1923, 1882, "after"
1921, 1850, "know"
1843, 1721, "lord"
1835, 1738, "love"
1830, 1765, "say"
1814, 1721, "life"
1813, 1798, "against"
1795, 1779, "also"
1784, 1759, "its"
1771, 1732, "every"
1770, 1753, "therefore"
1760, 1728, "see"
1759, 1731, "like"
1738, 1713, "nor"
1731, 1435, "part"
1731, 1665, "ye"
1711, 1697, "about"
1696, 1684, "has"
1676, 1617, "come"
1671, 1603, "people"
1670, 1625, "might"
1655, 1637, "another"
1645, 1484, "church"
1609, 1532, "way"
1603, 1408, "law"
1587, 1574, "where"
1548, 1520, "two"
1523, 1447, "heart"
1512, 1474, "thing"
1499, 1387, "spirit"
1488, 1479, "both"
1478, 1460, "never"
1473, 1402, "soul"
1453, 1417, "take"
1438, 1421, "doth"
1436, 1307, "word"
1382, 1348, "reason"
1358, 1156, "end"
1352, 1314, "give"
1319, 1255, "day"
1312, 1294, "under"
1304, 1288, "little"
1300, 1216, "goodness"
1294, 1274, "think"
1285, 1278, "here"
1265, 1232, "god’s"
1262, 1202, "light"
1253, 1186, "place"
1234, 1199, "unto"
1234, 1225, "themselves"
1198, 1181, "over"
1196, 1192, "since"
1162, 1115, "thou"
1147, 1061, "wisdom"
1132, 1114, "even"
1129, 1114, "let"
1120, 1068, "came"
1119, 1073, "true"
1118, 1075, "whole"
1114, 1039, "body"
1108, 1103, "others"
1103, 1077, "whom"
1085, 1036, "earth"
1081, 1013, "use"
1053, 980, "knowledge"
1046, 1022, "creature"
1044, 1025, "find"
1043, 1030, "put"
1027, 998, "thy"
1021, 1017, "thus"
1019, 1005, "down"
1010, 1001, "itself"
1002, 867, "glory"
981, 914, "worship"
971, 936, "mind"
970, 924, "divine"
967, 962, "among"
967, 927, "order"
958, 926, "done"
958, 947, "too"
952, 915, "work"
947, 942, "having"
945, 897, "given"
942, 928, "long"
939, 894, "according"
924, 910, "mr"
916, 865, "went"
914, 884, "king"
913, 877, "death"
913, 854, "hand"
908, 873, "holy"
907, 776, "son"
898, 891, "called"
897, 850, "far"
895, 873, "go"
894, 848, "heaven"
883, 875, "above"
881, 812, "act"
873, 799, "name"
872, 842, "faith"
867, 863, "either"
860, 812, "grace"
855, 848, "creatures"
851, 831, "set"
835, 810, "found"
834, 748, "cause"
834, 798, "truth"
825, 798, "am"
817, 812, "again"
807, 779, "jesus"
803, 789, "away"
791, 787, "indeed"
777, 768, "makes"
773, 763, "new"
768, 753, "old"
763, 746, "present"
763, 737, "evil"
758, 713, "right"
757, 747, "ever"
754, 731, "taken"
735, 722, "through"
734, 686, "hearts"
722, 719, "rather"
721, 710, "less"
718, 698, "none"
718, 713, "till"
717, 675, "father"
716, 696, "infinite"
712, 708, "still"
711, 665, "de"
711, 680, "manner"
704, 695, "thought"
701, 687, "always"
700, 692, "saith"
698, 693, "while"
698, 694, "ourselves"
695, 673, "matter"
692, 677, "between"
690, 684, "often"
687, 673, "kind"
681, 654, "house"
679, 658, "person"
675, 661, "speak"
675, 661, "better"
674, 666, "neither"
672, 668, "whose"
668, 639, "thee"
668, 653, "believe"
665, 659, "off"
664, 653, "why"
662, 636, "fear"
662, 627, "mercy"
652, 611, "sun"
652, 641, "religion"
645, 635, "within"
643, 625, "justice"
640, 607, "gospel"
635, 619, "three"
635, 596, "ought"
623, 612, "whether"
623, 573, "parts"
621, 602, "last"
620, 611, "natural"
617, 609, "once"
617, 534, "rest"
611, 603, "words"
611, 562, "government"
610, 598, "brought"
610, 596, "spiritual"
609, 584, "greater"
605, 595, "years"
605, 596, "water"
603, 588, "peace"
595, 588, "together"
592, 552, "holiness"
590, 570, "sense"
588, 571, "souls"
587, 524, "works"
584, 569, "high"
581, 535, "seen"
581, 561, "sins"
578, 549, "necessary"
577, 566, "knows"
576, 573, "sir"
576, 556, "state"
574, 567, "john"
572, 559, "full"
572, 544, "rule"
568, 562, "look"
567, 559, "fall"
563, 562, "c"
563, 519, "flesh"
562, 521, "hands"
562, 544, "best"
561, 552, "common"
558, 536, "eternal"
557, 548, "pleasure"
555, 496, "blood"
555, 522, "authority"
555, 544, "gave"
551, 539, "told"
548, 523, "eyes"
547, 543, "st"
547, 532, "change"
545, 532, "o"
545, 531, "means"
542, 534, "forth"
541, 514, "days"
541, 520, "laws"
536, 476, "regard"
534, 523, "children"
534, 522, "anything"
528, 521, "left"
525, 513, "call"
523, 489, "account"
521, 516, "took"
518, 479, "able"
515, 507, "just"
514, 510, "least"
514, 510, "persons"
512, 506, "near"
511, 480, "righteousness"
510, 497, "christian"
509, 498, "ground"
508, 492, "woman"
507, 498, "times"
507, 489, "strength"
506, 488, "wise"
506, 503, "several"
498, 472, "object"
498, 480, "head"
495, 491, "consider"
494, 479, "known"
493, 472, "contrary"
489, 485, "enough"
488, 476, "second"
487, 469, "city"
486, 480, "each"
486, 478, "saw"
486, 460, "else"
486, 474, "conscience"
485, 477, "fire"
484, 475, "ii"
484, 469, "hold"
482, 466, "greatest"
481, 475, "bring"
480, 474, "desire"
480, 474, "judge"
478, 469, "sent"
477, 452, "next"
477, 456, "judgment"
476, 462, "certain"
475, 439, "creation"
469, 448, "eye"
469, 444, "ceremonies"
465, 459, "few"
465, 457, "knew"
463, 450, "gives"
462, 454, "art"
461, 441, "number"
460, 453, "excellent"
459, 452, "does"
458, 456, "sometimes"
458, 445, "answer"
457, 443, "something"
455, 447, "obedience"
453, 444, "colour"
446, 443, "poor"
446, 403, "kingdom"
441, 399, "case"
440, 430, "show"
440, 433, "“the"
439, 431, "wherein"
438, 432, "keep"
434, 427, "free"
433, 430, "thoughts"
432, 415, "majesty"
431, 419, "want"
431, 412, "live"
430, 412, "leave"
430, 428, "small"
430, 413, "perfect"
427, 414, "acts"
426, 408, "liberty"
426, 418, "understanding"
424, 423, "certainly"
423, 416, "et"
423, 414, "subject"
423, 394, "heard"
421, 412, "seek"
