100050, 94847, "the"
67152, 62287, "of"
58109, 55458, "and"
48245, 46267, "to"
32391, 30777, "in"
30349, 28380, "a"
22962, 22225, "that"
17841, 16596, "it"
16073, 15576, "his"
15795, 15010, "is"
14951, 14326, "i"
14918, 14511, "he"
14447, 13584, "with"
14142, 13440, "as"
14048, 13566, "for"
13498, 13100, "was"
12178, 11560, "be"
10897, 10239, "not"
10833, 10456, "by"
10077, 9752, "which"
10019, 9576, "they"
9668, 9372, "this"
8874, 8599, "but"
8849, 8370, "or"
7935, 7484, "my"
7918, 7443, "them"
7731, 7462, "all"
7656, 7407, "at"
7602, 7336, "him"
7573, 7016, "on"
7272, 7098, "had"
7241, 7033, "have"
7153, 6874, "from"
7104, 6865, "their"
6608, 6273, "are"
6527, 6287, "so"
5988, 5578, "you"
5331, 5062, "me"
5269, 5171, "were"
5215, 5058, "who"
5047, 4664, "one"
4630, 4348, "an"
4480, 4271, "her"
4402, 4315, "we"
4370, 4169, "some"
4363, 4144, "will"
4082, 3900, "no"
4003, 3851, "if"
3784, 3634, "there"
3547, 3358, "may"
3431, 3314, "when"
3431, 3287, "then"
3418, 3343, "our"
3286, 3152, "more"
3183, 3075, "such"
3173, 3028, "other"
3168, 3105, "upon"
3136, 3001, "into"
3134, 2919, "your"
3112, 2948, "been"
3101, 3015, "any"
3060, 2938, "would"
2919, 2822, "being"
2899, 2782, "great"
2896, 2779, "do"
2877, 2768, "what"
2829, 2596, "time"
2751, 2641, "she"
2708, 2624, "god"
2687, 2599, "these"
2575, 2429, "out"
2573, 2504, "than"
2550, 2435, "has"
2502, 2408, "should"
2490, 2397, "made"
2443, 2249, "up"
2426, 2361, "those"
2396, 2247, "good"
2394, 2235, "king"
2239, 2155, "shall"
2233, 2172, "after"
2231, 2084, "two"
2209, 2116, "man"
2208, 2064, "most"
2183, 1909, "same"
2159, 2078, "very"
2111, 2008, "much"
2104, 1889, "put"
2066, 2019, "only"
2041, 1992, "also"
2022, 1991, "us"
2018, 1943, "said"
1958, 1863, "now"
1938, 1896, "many"
1879, 1794, "make"
1868, 1817, "where"
1854, 1784, "before"
1845, 1728, "lord"
1844, 1709, "first"
1829, 1773, "men"
1826, 1744, "thou"
1769, 1684, "well"
1766, 1683, "can"
1749, 1701, "did"
1730, 1673, "own"
1724, 1657, "yet"
1689, 1578, "day"
1615, 1537, "take"
1612, 1546, "its"
1606, 1525, "see"
1575, 1524, "like"
1525, 1467, "thy"
1506, 1453, "could"
1453, 1373, "place"
1436, 1374, "must"
1434, 1390, "how"
1427, 1397, "without"
1423, 1354, "life"
1402, 1327, "little"
1401, 1377, "himself"
1371, 1338, "every"
1367, 1326, "whom"
1362, 1315, "about"
1355, 1310, "de"
1308, 1254, "come"
1292, 1257, "might"
1244, 1190, "say"
1220, 1160, "nor"
1217, 1108, "three"
1211, 1173, "came"
1208, 1165, "hath"
1164, 1105, "way"
1163, 1134, "against"
1163, 1140, "things"
1163, 1129, "both"
1162, 1133, "people"
1151, 1143, "having"
1145, 949, "part"
1139, 1128, "unto"
1139, 1079, "death"
1130, 1093, "though"
1121, 1060, "am"
1109, 1065, "never"
1100, 1058, "give"
1096, 1060, "let"
1093, 1038, "long"
1086, 1045, "even"
1069, 1014, "go"
1062, 1039, "under"
1058, 980, "love"
1054, 996, "son"
1051, 1023, "thus"
1042, 941, "over"
1039, 992, "here"
991, 960, "another"
981, 964, "sent"
973, 806, "law"
973, 920, "know"
971, 915, "house"
966, 929, "thee"
955, 894, "order"
944, 898, "given"
939, 893, "whole"
920, 873, "world"
920, 859, "found"
915, 901, "therefore"
913, 888, "because"
907, 888, "called"
902, 870, "set"
897, 838, "right"
892, 799, "name"
890, 859, "taken"
889, 836, "nature"
881, 846, "nothing"
866, 798, "hand"
863, 822, "too"
854, 802, "off"
852, 822, "down"
850, 798, "old"
845, 814, "brought"
835, 810, "among"
834, 797, "father"
833, 799, "through"
830, 788, "power"
829, 793, "done"
825, 804, "went"
816, 805, "others"
811, 797, "khan"
806, 784, "themselves"
803, 788, "gave"
802, 784, "again"
795, 763, "whose"
788, 781, "took"
785, 750, "till"
767, 747, "left"
765, 564, "th"
760, 724, "last"
754, 716, "state"
745, 723, "words"
737, 721, "thing"
736, 716, "either"
733, 694, "use"
731, 709, "cannot"
728, 675, "manner"
721, 682, "together"
716, 655, "cause"
715, 685, "new"
715, 693, "war"
709, 661, "sir"
708, 672, "heart"
705, 668, "far"
702, 635, "four"
701, 602, "butter"
698, 671, "think"
697, 655, "work"
692, 679, "years"
691, 553, "end"
690, 658, "each"
686, 626, "word"
684, 669, "doth"
682, 654, "thought"
681, 662, "country"
681, 652, "away"
679, 652, "days"
679, 615, "head"
678, 643, "body"
676, 648, "between"
671, 642, "still"
669, 601, "water"
666, 651, "ever"
666, 625, "queen"
664, 635, "leave"
661, 549, "dish"
656, 626, "true"
656, 598, "salt"
655, 638, "means"
653, 617, "according"
636, 605, "lay"
631, 600, "while"
630, 587, "account"
629, 605, "find"
628, 601, "mother"
625, 604, "small"
623, 554, "rest"
612, 591, "times"
610, 571, "night"
609, 593, "soul"
609, 585, "person"
606, 580, "present"
604, 590, "always"
603, 587, "better"
602, 575, "kind"
602, 555, "few"
602, 555, "city"
601, 544, "honour"
600, 561, "court"
600, 568, "holy"
599, 578, "mind"
596, 511, "sweet"
594, 548, "reason"
581, 566, "st"
580, 545, "cut"
577, 495, "hands"
576, 556, "master"
576, 544, "large"
572, 493, "serve"
570, 557, "says"
569, 529, "church"
563, 461, "horse"
560, 533, "certain"
556, 532, "however"
548, 527, "art"
545, 453, "haue"
541, 513, "rather"
541, 519, "next"
540, 533, "et"
535, 522, "full"
532, 485, "half"
530, 516, "just"
529, 514, "within"
527, 483, "duke"
526, 515, "received"
525, 501, "soon"
522, 495, "matter"
518, 488, "fire"
516, 489, "number"
515, 470, "fine"
512, 500, "whether"
510, 479, "does"
509, 471, "year"
509, 501, "itself"
501, 474, "once"
499, 476, "young"
499, 485, "less"
498, 490, "brother"
498, 469, "seen"
497, 469, "grace"
495, 449, "case"
491, 445, "back"
490, 469, "general"
489, 471, "since"
488, 460, "call"
486, 469, "truth"
486, 475, "england"
485, 468, "best"
485, 466, "told"
480, 469, "indeed"
478, 464, "speak"
477, 468, "near"
476, 415, "book"
476, 434, "eggs"
475, 415, "side"
474, 465, "several"
474, 458, "light"
474, 462, "peace"
473, 453, "prince"
471, 460, "common"
470, 453, "spirit"
467, 461, "money"
467, 456, "fear"
467, 464, "neither"
466, 452, "o"
466, 425, "sugar"
465, 456, "ye"
462, 460, "persons"
458, 434, "hope"
457, 440, "keep"
456, 432, "heard"
455, 431, "tell"
455, 440, "town"
454, 437, "none"
454, 420, "age"
454, 436, "earth"
452, 444, "myself"
450, 437, "poor"
445, 427, "ought"
444, 421, "often"
441, 398, "boil"
438, 418, "letter"
438, 421, "children"
435, 427, "above"
429, 420, "high"
428, 406, "subject"
427, 412, "return"
426, 402, "used"
425, 400, "service"
425, 391, "care"
424, 409, "wine"
424, 410, "ordered"
423, 415, "france"
422, 402, "bishop"
417, 395, "bring"
417, 404, "able"
417, 415, "mr"
412, 399, "six"
411, 399, "live"
411, 401, "hundred"
407, 396, "least"
406, 349, "beaten"
403, 396, "towards"
403, 401, "christ"
401, 376, "wife"
401, 388, "known"
401, 395, "divine"
401, 390, "during"
401, 367, "laws"
399, 387, "heaven"
398, 369, "second"
397, 385, "occasion"
395, 380, "desire"
395, 368, "blood"
394, 377, "why"
393, 382, "friends"
392, 352, "fair"
392, 383, "english"
392, 355, "women"
392, 365, "act"
390, 377, "majesty"
389, 381, "pleasure"
388, 387, "l"
387, 380, "look"
383, 381, "began"
382, 375, "saw"
380, 370, "although"
378, 359, "opinion"
376, 362, "kept"
375, 363, "public"
373, 365, "hear"
373, 350, "eyes"
373, 358, "daughter"
373, 343, "parts"
373, 355, "dead"
372, 357, "nations"
371, 345, "white"
370, 346, "read"
369, 354, "necessary"
368, 355, "places"
368, 363, "favour"
367, 331, "mace"
365, 356, "thousand"
364, 341, "form"
361, 349, "french"
360, 358, "religion"
358, 346, "become"
358, 344, "ground"
356, 333, "appointed"
355, 334, "pray"
355, 337, "former"
354, 346, "lady"
353, 346, "purpose"
353, 334, "already"
353, 296, "close"
346, 332, "army"
345, 336, "john"
345, 338, "died"
345, 336, "vnto"
344, 329, "round"
344, 329, "kings"
343, 337, "force"
342, 318, "almost"
341, 327, "enough"
341, 335, "cardinal"
340, 329, "home"
340, 329, "laid"
339, 331, "greater"
339, 321, "point"
338, 327, "following"
337, 322, "sort"
337, 327, "written"
335, 270, "c"
334, 319, "noble"
334, 329, "king's"
334, 316, "five"
334, 319, "die"
333, 312, "boil'd"
332, 321, "forth"
332, 322, "until"
332, 312, "seems"
332, 326, "family"
331, 305, "servants"
331, 312, "strong"
328, 319, "knew"
327, 326, "amongst"
327, 323, "became"
327, 316, "passed"
326, 314, "fall"
326, 314, "get"
326, 309, "bound"
326, 316, "sea"
325, 306, "knowledge"
324, 309, "faith"
324, 230, "pound"
323, 311, "arms"
323, 320, "asked"
322, 316, "la"
319, 301, "kingdom"
319, 299, "short"
319, 302, "third"
318, 313, "sometimes"
317, 315, "fell"
315, 287, "hard"
315, 274, "nutmeg"
314, 303, "making"
313, 303, "doubt"
312, 309, "carried"
311, 303, "answer"
309, 302, "emperor"
308, 306, "rome"
305, 295, "land"
305, 280, "woman"
304, 284, "stand"
304, 293, "send"
303, 294, "held"
302, 293, "human"
301, 290, "henry"
301, 286, "alone"
301, 261, "g"
299, 291, "hold"
299, 292, "natural"
299, 280, "language"
299, 271, "authority"
299, 156, "personal"
299, 299, "doo"
298, 291, "ancient"
298, 291, "greatest"
297, 280, "works"
296, 251, "course"
296, 260, "m"
295, 289, "bread"
295, 271, "face"
295, 292, "mary"
294, 269, "morning"
293, 283, "gold"
293, 276, "friend"
293, 289, "don"
291, 286, "besides"
290, 271, "hast"
290, 277, "regard"
290, 273, "council"
289, 288, "letters"
289, 274, "want"
288, 284, "coming"
287, 268, "else"
287, 259, "sun"
286, 273, "mine"
286, 274, "enemy"
286, 269, "wish"
284, 236, "pepper"
284, 250, "broth"
284, 275, "lost"
284, 282, "sister"
282, 267, "further"
282, 271, "slic't"
282, 271, "length"
281, 280, "dr"
280, 260, "cold"
280, 242, "herbs"
280, 274, "property"
278, 269, "houses"
278, 269, "turn"
278, 253, "meat"
278, 273, "dear"
278, 277, "wherein"
277, 275, "pass"
277, 270, "show"
277, 262, "news"
277, 240, "run"
277, 265, "going"
276, 216, "yolks"
276, 274, "justice"
275, 268, "open"
274, 263, "except"
274, 227, "ii"
274, 243, "fortune"
274, 266, "different"
274, 268, "prison"
273, 269, "answered"
272, 258, "believe"
271, 268, "got"
270, 259, "ten"
270, 262, "receive"
269, 241, "doe"
269, 255, "sword"
268, 244, "mean"
267, 254, "need"
267, 250, "makes"
267, 256, "cast"
267, 246, "hour"
266, 248, "chief"
266, 250, "glory"
265, 262, "sufficient"
265, 261, "bear"
265, 170, "line"
265, 248, "considered"
264, 222, "presence"
264, 262, "returned"
263, 259, "particular"
263, 246, "history"
263, 259, "seeing"
262, 256, "taking"
262, 255, "danger"
261, 255, "bed"
261, 248, "charge"
261, 238, "season"
261, 244, "roman"
260, 243, "title"
260, 248, "mercy"
260, 256, "evil"
259, 228, "sense"
259, 243, "seem"
258, 255, "divers"
257, 248, "government"
256, 242, "help"
256, 243, "proper"
256, 247, "le"
